6232,3027.925428348,6.0363492720304,16.8615,16.55191278783
6173,6159.0652524127,6.1599273907822,14.460692982144,17.568895389511
6160,6156.456,5.55,11.37,12.81
6117,6123.53565,5.1,8.51,12.54
6062,5014.3136333473,10.1115,16.8615,18.475356729285
6051,6042.7594209653,8.7406832598701,4.875,13.820440780108
6048,5935.1904721207,7.0883485146605,13.399039371845,15.168871506107
6035,6040.1046823295,6.0121201044311,7.5614431776583,11.276106601745
6024,5978.3903708748,7.5037622924264,16.472423516273,16.759974368468
6023,6034.8187788647,5.2621686358517,5.804759717471,15.003845727003
5993,7439.9170452901,3.25,4.875,8.9140173593596
5985,5983.2658762656,5.6049417997667,6.3673574818631,12.269211459475
5971,5975.856,6.61,9.77,13.86
5962,5972.14296,5.46,8.25,12.96
5944,5951.9822184711,8.9650218945789,5.4672518007374,11.70616396219
5940,5976.9841612564,5.6871779788716,5.117645690371,11.307699733416
5927,5927.1423200875,8.495303897547,12.878736792387,15.681955511857
5885,5882.5526753751,6.0167369575394,6.7659901207642,12.208554754873
5882,6037.5859551986,4.6094114700519,4.875,12.198158060814
5880,4113.859893896,8.5209048405064,16.8615,14.651099329695
5880,5854.5442377009,5.9832324032341,9.2432324032341,12.543232403234
5876,5874.7331902688,8.0284336737065,5.3527366132661,16.744591609657
5873,5775.9374821471,6.9186859298291,16.8615,16.258473222562
5865,5864.7815788857,3.7152215544337,5.3086603208101,8.125
5863,6039.158175,5.02,7.53,12.92
5856,5771.9183299026,4.4224231753448,4.875,9.9971272065742
5800,5786.1013355685,6.1121309756717,4.875,9.5586600101343
5791,5786.1672161433,5.0536498789662,6.0335904827314,8.6489158472071
5782,5823.2756458694,4.6143646607012,5.4175902443793,12.853980837366
5778,5775.9441934921,8.6554025005879,12.575094328935,15.201316615783
5775,5772.9603192011,7.4360004047272,5.1796033562832,13.71437234374
=========================

7970,6205.3457653845,8.8696296228853,16.407410208883,15.314353638597
7962,7954.29558,5.71,7.88,14.49
7935,7986.5387204535,9.7117403801,15.61501612746,19.391662348564
7805,7772.6552148623,8.9890581552589,16.8615,16.864052307475
7758,7569.4496620805,6.1135939533085,16.367331979939,17.770528139542
7643,7641.0243585628,7.7326066238129,14.774875832601,13.000172338844
7532,7526.4151399981,6.6022611887516,8.2722611887516,14.452261188752
7451,7452.3025078379,5.2708519790261,16.191991023228,15.427580475491
7449,7258.0552752202,6.6849252359246,13.180748929471,15.021299568407
7427,7426.6380914322,7.7740599848004,7.7663780089445,13.108403807156
7406,7330.0735928773,10.1115,16.8615,18.239383952601
7365,7366.5561499625,6.5190812929587,16.8615,20.25
7350,7356.2502295675,10.045828226932,16.8615,19.63938103943
7303,7338.9779555801,5.7112843199331,6.7069287300699,12.117924540983
7252,7260.5289,5.69,11.34,14.5
7245,6030.1871924786,8.2709951565373,13.423777739733,18.531395472002
7166,7163.551781534,10.1115,16.8615,19.340452451307
7119,7101.4869192834,9.6625583890889,16.8615,14.503839088391
7111,6407.8374246243,8.8855969324765,16.8615,18.576191128661
7044,7040.7729757321,5.973738932019,12.183738932019,14.763738932019
7040,5638.2059945841,9.9860947608345,16.8615,16.728126420542
7028,7123.60656,5.02,7.56,12.59
6942,6959.435321301,6.9628800430016,13.813308629253,18.632001449217
6814,6685.5756887795,10.1115,16.8615,18.877776878012
6809,6820.4529232632,9.6854869015009,16.8615,17.057419453336
6802,6797.5089481117,5.7817216837521,9.7979507279152,12.910487051366
6787,3548.7745718401,8.2075307164626,16.8615,17.999008819417
6764,6765.3182069284,8.2259014393605,16.812256072382,17.159211276138
6761,6747.888,5.06,8.32,13.3
6725,6492.5155078236,9.8573968847431,16.481721877647,17.488953917327
6690,6688.67346,7.12,10.18,13.91
6600,6585.4682500697,5.751994328999,14.612043360168,15.741861750511
6474,6471.5808175917,6.3085342044049,12.438534204405,14.878534204405
6433,6432.7362347967,6.8909291637132,11.974833803176,13.755511065458
6416,4852.9917683504,6.5053238715255,16.8615,16.10789937486
6412,6472.318561763,8.2418466813464,12.976228393367,14.78546298689
6400,6202.1608929453,6.9910004820758,15.113903123046,16.55148096374
6360,4400.7329431057,5.9203022482786,16.8615,20.25
6337,6336.1373520922,7.4347779867735,12.237343764665,14.782406881744
6240,6235.6775287222,5.6056771786857,11.075724068952,14.859184935497
6232,3261.5411755775,7.7473251017552,16.628776614125,19.29849905053
6173,6179.3245201409,9.6834399409189,15.095632434749,16.326302013008
6160,6169.152,5.99,9.74,14.16
6117,6113.6161963713,4.6970329923655,8.1022866873951,13.077070958865
6062,4416.5749538209,6.9686118485417,16.293672324776,14.527683056269
6051,6044.3158090422,4.5665119319443,4.9354546711865,13.996196528773
6048,6074.5823050188,5.9625051921551,14.133579845851,15.084019607277
6035,6026.7208682391,4.7239326162785,5.7362447770347,13.094634438917
6024,6024.8651430752,7.5154917300439,16.8615,15.917023746091
6023,6062.0797823732,3.25,9.0032667282703,10.793063175877
5993,7910.5313803253,4.9111467614006,4.875,9.5563765348216
5985,5989.7237345578,6.3400323920475,7.3442439347192,11.405455716843
5971,5978.286,6.48,10.45,13.07
5962,5962.07304,5.27,7.75,13.59
5944,5962.9576528077,5.5787483974144,7.4989377865841,11.132967659994
5940,5936.1869742747,4.9419890063783,4.875,11.660949854939
5927,5908.4545891387,3.6423989171273,11.759240281602,17.518206408223
5885,5877.4631650511,4.3699698627889,7.2365459577269,12.005076379628
5882,5906.7227094954,8.695582295739,4.875,10.783207328589
5880,4394.5581937504,8.9929850404704,16.8615,17.036254025705
5880,5886.5768753664,8.6154745180041,7.6447121821798,15.124462162926
5876,5876.30592,6.26,11.35,12.87
5873,5870.8037191484,7.6979642969739,11.673292801025,17.350208059847
5865,5866.3698277853,6.1980766287804,4.875,8.125
5863,5871.3857519868,5.1529627879512,8.3006708459576,11.675946637325
5856,5857.7794929826,3.25,4.875,10.469681665396
5800,5794.0048981179,4.7127132803156,4.875,9.7361602289984
5791,5926.997474171,6.7042073378196,4.875,10.173577165831
5782,5802.2637102424,8.8640350544616,4.875,12.236710792234
5778,5759.0743526303,8.5998995862165,12.29015173637,15.928279472394
5775,5763.3071897124,6.8905761419253,6.7272148568799,12.198613624871
